ID,SiteFK,Circle,Orientation,Code,Species,IsConifer
796,125,1,D,ADP,"Yellow buckeye",0
795,125,1,C,ADO,N/A,0
794,125,1,B,ADN,N/A,0
793,125,1,A,ADM,"Carolina silverbell",0
792,124,1,E,ADL,"Great rhododendron",0
791,124,1,D,ADK,"Great rhododendron",0
790,124,1,C,ADJ,"Great rhododendron",0
789,124,1,B,ADI,"Great rhododendron",0
788,124,1,A,ADH,"Great rhododendron",0
787,123,1,E,ADG,"Great rhododendron",0
786,123,1,D,ADF,"Mountain laurel",0
785,123,1,C,ADE,"Red maple",0
784,123,1,B,ADD,"Red maple",0
783,123,1,A,ADC,"Mountain laurel",0
782,122,1,E,ADB,Sourwood,0
781,122,1,D,ADA,"Mountain laurel",0
780,122,1,C,ACZ,"Mountain laurel",0
779,122,1,B,ACY,"Mountain laurel",0
778,122,1,A,ACX,"Mountain laurel",0
777,121,1,E,ACW,"Mountain laurel",0
776,121,1,D,ACV,"Hickory spp.",0
775,121,1,C,ACU,"Red maple",0
774,121,1,B,ACT,"Red maple",0
773,121,1,A,ACS,"Mountain laurel",0
772,120,1,E,ACR,"Buffalo nut",0
771,120,1,D,ACQ,"Sugar maple",0
770,120,1,C,ACP,N/A,0
769,120,1,B,ACO,"Great rhododendron",0
768,120,1,A,ACN,N/A,0
767,119,1,E,ACM,"Great rhododendron",0
766,119,1,D,ACL,"Striped maple",0
765,119,1,C,ACK,"Striped maple",0
764,119,1,B,ACJ,"Great rhododendron",0
763,119,1,A,ACI,"Striped maple",0
762,118,1,E,ACH,"Rhododendron spp.",0
761,118,1,D,ACG,"Striped maple",0
760,118,1,C,ACF,N/A,0
759,118,1,B,ACE,"Sugar maple",0
758,118,1,A,ACD,N/A,0
757,117,1,E,ACC,"Great rhododendron",0
756,117,1,D,ACB,"Great rhododendron",0
755,117,1,C,ACA,"American basswood",0
754,117,1,B,ABZ,"Great rhododendron",0
753,117,1,A,ABY,"Great rhododendron",0
752,116,1,E,ABX,"Witch hazel",0
751,116,1,D,ABW,Sourwood,0
750,116,1,C,ABV,"American chestnut",0
749,116,1,B,ABU,"Mountain laurel",0
748,116,1,A,ABT,"Rhododendron spp.",0
747,115,1,E,ABS,N/A,0
746,115,1,D,ABR,"Red maple",0
745,115,1,C,ABQ,Sourwood,0
744,115,1,B,ABP,"Mountain laurel",0
743,115,1,A,ABO,"Great rhododendron",0
742,114,1,E,ABN,N/A,0
741,114,1,D,ABM,"American hornbeam",0
740,114,1,C,ABL,"Great rhododendron",0
739,114,1,B,ABK,"Great rhododendron",0
738,114,1,A,ABJ,"Great rhododendron",0
737,113,1,E,ABI,"Rhododendron spp.",0
736,113,1,D,ABH,"Red maple",0
735,113,1,C,ABG,N/A,0
734,113,1,B,ABF,"Red maple",0
733,113,1,A,ABE,"Red maple",0
732,112,4,E,ABD,N/A,0
731,112,4,D,ABC,N/A,0
730,112,4,C,ABB,N/A,0
729,112,4,B,ABA,N/A,0
728,112,4,A,AAZ,N/A,0
727,112,3,E,AAY,N/A,0
726,112,3,D,AAX,N/A,0
725,112,3,C,AAW,N/A,0
724,112,3,B,AAV,N/A,0
723,112,3,A,AAU,N/A,0
722,112,2,E,AAT,"Tulip poplar",0
721,112,2,D,AAS,"Sugar maple",0
720,112,2,C,AAR,Cherry,0
719,112,2,B,AAQ,"Sugar maple",0
718,112,2,A,AAP,"Red oak",0
717,112,1,E,AAO,Beech,0
716,112,1,D,AAN,Beech,0
705,111,1,C,AAC,N/A,0
706,111,1,D,AAD,N/A,0
707,111,1,E,AAE,N/A,0
708,111,2,A,AAF,N/A,0
709,111,2,B,AAG,N/A,0
710,111,2,C,AAH,N/A,0
711,111,2,D,AAI,N/A,0
712,111,2,E,AAJ,N/A,0
713,112,1,A,AAK,"Sycamore spp.",0
714,112,1,B,AAL,"Catalpa spp.",0
715,112,1,C,AAM,Beech,0
1356,60,4,C,BWX,"Southern red oak",0
1357,60,7,C,BXM,"Calycanthus sp.",0
1358,167,1,A,AZF,"Swamp white oak",0
1359,167,1,B,AZG,"Swamp white oak",0
1360,167,1,C,AZH,"Black walnut",0
1361,167,1,D,AZI,"Swamp white oak",0
1362,167,1,E,AZJ,"Hackberry spp.",0
1363,167,2,A,AZK,"Bitternut hickory",0
1364,167,2,B,AZL,"Hackberry spp.",0
1365,167,2,C,AZM,"Sugar maple",0
1366,167,2,D,AZN,"Hackberry spp.",0
1367,167,2,E,AZO,"Bitternut hickory",0
1368,168,1,A,AZP,N/A,0
1369,168,1,B,AZQ,N/A,0
1370,168,1,C,AZR,N/A,0
1371,168,1,D,AZS,N/A,0
1372,168,1,E,AZT,N/A,0
1373,168,2,A,AZU,N/A,0
1374,168,2,B,AZV,N/A,0
1375,168,2,C,AZW,N/A,0
1376,168,2,D,AZX,N/A,0
1377,168,2,E,AZY,N/A,0
1378,168,3,A,AZZ,N/A,0
1379,168,3,B,BAA,N/A,0
1380,168,3,C,BAB,N/A,0
1381,168,3,D,BAC,N/A,0
1382,168,3,E,BAD,N/A,0
1383,168,4,A,BAE,N/A,0
1384,168,4,B,BAF,N/A,0
1385,168,4,C,BAG,N/A,0
1386,168,4,D,BAH,N/A,0
1387,168,4,E,BAI,N/A,0
1388,169,1,A,BAJ,N/A,0
1389,169,1,B,BAK,N/A,0
1390,169,1,C,BAL,N/A,0
1391,169,1,D,BAM,N/A,0
1392,169,1,E,BAN,N/A,0
1393,169,2,A,BAO,N/A,0
1394,169,2,B,BAP,N/A,0
1395,169,2,C,BAQ,N/A,0
1396,169,2,D,BAR,N/A,0
1397,169,2,E,BAS,N/A,0
1398,169,3,A,BAT,N/A,0
1399,169,3,B,BAU,N/A,0
1400,169,3,C,BAV,N/A,0
1401,169,3,D,BAW,N/A,0
1402,169,3,E,BAX,N/A,0
1403,169,4,A,BAY,N/A,0
1404,169,4,B,BAZ,N/A,0
1405,169,4,C,BBA,N/A,0
1406,169,4,D,BBB,N/A,0
1407,169,4,E,BBC,N/A,0
1408,169,5,A,BBD,N/A,0
1409,169,5,B,BBE,N/A,0
1410,169,5,C,BBF,N/A,0
1411,169,5,D,BBG,N/A,0
1412,169,5,E,BBH,N/A,0
1413,169,6,A,BBI,N/A,0
1414,169,6,B,BBJ,N/A,0
1415,169,6,C,BBK,N/A,0
1416,169,6,D,BBL,N/A,0
1417,169,6,E,BBM,N/A,0
1418,55,2,A,BSK,"American beech",0
1419,55,2,B,BSL,"Red maple",0
1420,55,2,C,BSM,"American beech",0
1421,55,2,D,BSN,"American holly",0
1422,55,2,E,BSO,"Red maple",0
1423,55,3,A,BSP,"Common serviceberry",0
1424,55,3,B,BSQ,"Black cherry",0
1425,55,3,C,BSR,"Mockernut hickory",0
1426,55,3,D,BSS,"Arrowwood viburnum",0
1427,55,3,E,BST,Sweetgum,0
1428,55,4,A,BSU,"Chestnut oak",0
1429,55,4,B,BSV,"Red maple",0
1430,55,4,C,BSW,"Common serviceberry",0
1431,55,4,D,BSX,"Mapleleaf viburnum",0
1432,55,4,E,BSY,"White oak",0
1433,55,5,A,CDY,Sweetgum,0
1434,55,5,B,CDZ,"Black oak",0
1435,55,5,C,CEA,"Pignut hickory",0
1436,55,5,D,CEB,"American beech",0
1437,55,5,E,CEC,"White oak",0
1438,55,6,A,DEN,"American hornbeam",0
1439,55,6,B,DEO,"American hornbeam",0
1440,55,6,C,DEP,"American beech",0
1441,55,6,D,DEQ,"American hornbeam",0
1442,55,6,E,DER,"American hornbeam",0
1443,55,7,A,DES,"Florida maple",0
1444,55,7,B,DET,"American hornbeam",0
1445,55,7,C,DEU,"Lindera benzoin",0
1446,55,7,D,DEV,Pawpaw,0
1447,55,7,E,DEW,Pawpaw,0
1448,55,8,A,DFM,"American hornbeam",0
1449,55,8,B,DFN,"Blueberry spp.",0
1450,55,8,C,DFO,"Eastern redbud",0
1451,55,8,D,DFP,"Umbrella magnolia",0
1452,55,8,E,DFQ,"American holly",0
1453,55,9,A,DFR,"American holly",0
1454,55,9,B,DFS,"American hornbeam",0
1455,55,9,C,DFT,"Florida maple",0
1456,55,9,D,DFU,"American beech",0
1457,55,9,E,DFV,"Florida maple",0
1458,55,10,A,DFW,"American beech",0
1459,55,10,B,DFX,Sourwood,0
1460,55,10,C,DFY,"Red maple",0
1461,55,10,D,DFZ,"American beech",0
1462,55,10,E,DGA,"American beech",0
1463,170,1,A,BDG,"Ohio buckeye",0
1464,170,1,B,BDH,"Boxelder maple",0
1465,170,1,C,BDI,"American basswood",0
1466,170,1,D,BDJ,"Boxelder maple",0
1467,170,1,E,BDK,"River birch",0
1468,170,2,A,BDL,"Swamp white oak",0
1469,170,2,B,BDM,"American elm",0
1470,170,2,C,BDN,"Northern red oak",0
1471,170,-2,D,ESF,N/A,0
1472,170,2,E,BDP,"Bur oak",0
1473,171,1,A,BDQ,"Southern magnolia",0
1474,171,1,B,BDR,Podocarpus,0
1475,171,1,C,BDS,"Sumac spp.",0
1476,171,1,D,BDT,"Florida forestiera",0
1477,171,1,E,BDU,"Privet spp.",0
1478,171,2,A,BDV,"Carolina silverbell",0
1479,171,2,B,BDW,"Japanese maple",0
1480,171,2,C,BDX,"Magnolia spp.",0
1511,171,2,D,BFC,"Magnolia spp.",0
1512,171,2,E,BFD,"Camellia spp.",0
1513,172,1,A,BFE,California-laurel,0
1514,172,1,B,BFF,California-laurel,0
1515,172,1,C,BFG,Tanoak,0
1516,172,1,D,BFH,Tanoak,0
1517,172,1,E,BFI,Tanoak,0
1518,172,2,A,BFJ,"Pacific madrone",0
1519,172,2,B,BFK,Tanoak,0
1520,172,2,C,BFL,Tanoak,0
1521,172,2,D,BFM,"California live oak",0
1522,172,2,E,BFN,"Pacific madrone",0
1523,172,3,A,BFO,Tanoak,0
1524,172,3,B,BFP,California-laurel,0
1525,172,3,C,BFQ,"California live oak",0
1526,172,3,D,BFR,"Pacific madrone",0
1527,172,3,E,BFS,California-laurel,0
1528,172,4,A,BFT,"Pacific madrone",0
1529,172,4,B,BFU,Tanoak,0
1530,172,4,C,BFV,"California live oak",0
1531,172,4,D,BFW,Tanoak,0
1532,172,4,E,BFX,"Lonicera hispidula var. vacillans",0
1533,172,5,A,BFY,Tanoak,0
1534,172,5,B,BFZ,"California live oak",0
1535,172,5,C,BGA,Tanoak,0
1536,172,5,D,BGB,"Pacific madrone",0
1537,172,5,E,BGC,"Pacific madrone",0
1538,172,6,A,BGD,"Pacific madrone",0
1539,172,6,B,BGE,"Lonicera hispidula var. vacillans",0
1540,172,6,C,BGF,"California live oak",0
1627,172,6,D,BJO,"California live oak",0
1651,172,6,E,BKM,"California live oak",0
1652,173,1,A,BKN,"Tatarian honeysuckle",0
1653,173,1,B,BKO,"Tatarian honeysuckle",0
1654,173,1,C,BKP,"Tatarian honeysuckle",0
1655,173,1,D,BKQ,Chokecherry,0
1656,173,1,E,BKR,Chokecherry,0
1657,173,2,A,BKS,Boxelder,0
1658,173,2,B,BKT,Boxelder,0
1659,173,2,C,BKU,Boxelder,0
1660,173,2,D,BKV,Chokecherry,0
1661,173,2,E,BKW,Chokecherry,0
1662,173,3,A,BKX,"American hazelnut",0
1663,173,3,B,BKY,"American hazelnut",0
1664,173,3,C,BKZ,"American hazelnut",0
1665,173,3,D,BLA,"American hazelnut",0
1666,173,3,E,BLB,"American hazelnut",0
1667,173,4,A,BLC,Boxelder,0
1668,173,4,B,BLD,Boxelder,0
1669,173,4,C,BLE,Boxelder,0
1670,173,4,D,BLF,Boxelder,0
1671,173,4,E,BLG,Boxelder,0
1672,173,5,A,BLH,Boxelder,0
1673,173,5,B,BLI,Boxelder,0
1674,173,5,C,BLJ,Boxelder,0
1675,173,5,D,BLK,Boxelder,0
1826,173,5,E,BRF,"Tatarian honeysuckle",0
1827,173,6,A,BRG,Boxelder,0
1828,173,6,B,BRH,Boxelder,0
1829,173,6,C,BRI,Boxelder,0
1830,173,6,D,BRJ,Boxelder,0
1831,173,6,E,BRK,Boxelder,0
1932,173,7,A,BVH,"Common buttonbush",0
1933,173,7,B,BVI,"Common buttonbush",0
1934,173,7,C,BVJ,"Common buttonbush",0
1935,173,7,D,BVK,"Common buttonbush",0
1936,173,7,E,BVL,"Common buttonbush",0
1937,173,8,A,BVM,Boxelder,0
1938,173,8,B,BVN,Boxelder,0
1939,173,8,C,BVO,Boxelder,0
1940,173,8,D,BVP,Boxelder,0
1941,173,8,E,BVQ,Boxelder,0
2057,174,1,A,CAC,"Broadleaf hawthorn",0
2058,174,1,B,CAD,"Broadleaf hawthorn",0
2059,174,1,C,CAE,"Eastern white pine",1
2060,174,1,D,CAF,"Broadleaf hawthorn",0
2061,174,1,E,CAG,"Broadleaf hawthorn",0
2082,174,2,A,CBB,"Eastern white pine",1
2083,174,2,B,CBC,"Eastern white pine",1
2084,174,2,C,CBD,"Eastern white pine",1
2085,174,2,D,CBE,"Eastern white pine",1
2086,174,2,E,CBF,"Eastern white pine",1
2087,60,23,D,CDR,"Hawthorn spp.",0
2088,175,1,A,CBH,"Eastern redbud",0
2089,175,1,B,CBI,"Sweet crab apple",0
2090,175,1,C,CBJ,"Viburnum spp.",0
2091,175,1,D,CBK,Winterberry,0
2092,175,1,E,CBL,"American hornbeam",0
2093,175,2,A,CBM,"Sweet crab apple",0
2094,175,2,B,CBN,"Viburnum spp.",0
2095,175,2,C,CBO,"Viburnum spp.",0
2096,175,2,D,CBP,"Black cherry",0
2097,175,2,E,CBQ,"Sweet crab apple",0
2098,175,3,A,CBR,"Sweet crab apple",0
2099,175,3,B,CBS,"Northern spicebush",0
2100,175,3,C,CBT,"Dogwood spp.",0
2101,175,3,D,CBU,"Red maple",0
2102,175,3,E,CBV,"Dogwood spp.",0
2103,175,4,A,CBW,Tuliptree,0
2104,175,4,B,CBX,"Northern spicebush",0
2105,175,4,C,CBY,"Northern spicebush",0
2106,175,4,D,CBZ,"White oak",0
2162,175,4,E,CED,"Dogwood spp.",0
2163,175,5,A,CEE,"Red maple",0
2164,175,-5,B,FAA,"American witch-hazel",0
2165,175,5,C,CEG,"Sweet crab apple",0
2166,175,5,D,CEH,"Sweet crab apple",0
2167,175,5,E,CEI,"American witch-hazel",0
2168,175,6,A,CEJ,"American witch-hazel",0
2169,175,6,B,CEK,"Dogwood spp.",0
2170,175,6,C,CEL,"Northern red oak",0
2171,175,6,D,CEM,Tuliptree,0
2172,175,6,E,CEN,"Swamp white oak",0
2173,101,-1,A,CEW,"Cherry and plum spp.",0
2174,101,-1,C,CEX,"Cherry and plum spp.",0
2175,101,-1,D,CEY,"Sour cherry",0
2176,101,-1,E,CEZ,"Sour cherry",0
2177,101,-2,B,CFA,"Rhus typhina",0
2178,101,-2,C,CFB,"Rhus typhina",0
2179,101,-2,D,CFC,"Rhus typhina",0
2180,101,-2,E,CFD,"Rhus typhina",0
2181,101,-1,A,CFE,"Cherry and plum spp.",0
2182,101,-1,C,CFF,"Cherry and plum spp.",0
2183,101,-1,D,CFG,"Sour cherry",0
2184,101,-1,E,CFH,"Sour cherry",0
2185,101,-2,B,CFI,"Rhus typhina",0
2186,101,-2,C,CFJ,"Rhus typhina",0
2187,101,-2,D,CFK,"Rhus typhina",0
2188,101,-2,E,CFL,"Rhus typhina",0
2189,101,-1,A,ESS,"Cherry and plum spp.",0
2190,101,-1,C,ESU,"Cherry and plum spp.",0
2191,101,-1,D,ESV,"Sour cherry",0
2192,101,-1,E,ESW,"Sour cherry",0
2193,101,2,B,EBM,"Rhus typhina",0
2194,101,2,C,EBN,"Rhus typhina",0
2195,101,2,D,EBO,"Rhus typhina",0
2196,101,2,E,EBP,"Rhus typhina",0
1000000000,176,1,A,CFDGSXL,"American beech",0
1000000001,176,1,B,CFDGSXM,"American chestnut",0
1000000002,176,1,C,CFDGSXN,"American chestnut",0
1000000003,176,1,D,CFDGSXO,"Black cherry",0
1000000004,176,1,E,CFDGSXP,"Black locust",0
1000000005,176,2,A,CFDGSXQ,"Black locust",0
1000000006,176,2,B,CFDGSXR,"Hawthorn sp.",0
1000000007,176,2,C,CFDGSXS,"Hawthorn sp.",0
1000000008,176,2,D,CFDGSXT,"Mountain winterberry",0
1000000009,176,2,E,CFDGSXU,"Red maple",0
1000000010,176,3,A,CFDGSXV,"Red maple",0
1000000011,176,3,B,CFDGSXW,"Red oak",0
1000000012,176,3,C,CFDGSXX,"Red oak",0
1000000013,176,3,D,CFDGSXY,Rhododendron,0
1000000014,176,3,E,CFDGSXZ,Rhododendron,0
1000000015,176,4,A,CFDGSYA,Serviceberry,0
1000000016,176,4,B,CFDGSYB,Serviceberry,0
1000000017,176,4,C,CFDGSYC,"Striped maple",0
1000000018,176,4,D,CFDGSYD,"Striped maple",0
1000000019,176,4,E,CFDGSYE,"White ash",0
1000000020,176,5,A,CFDGSYF,"White ash",0
1000000021,176,5,B,CFDGSYG,"Yellow birch",0
1000000022,176,5,C,CFDGSYH,"Yellow birch",0
1000000023,176,5,D,CFDGSYI,8,0
1000000024,176,5,E,CFDGSYJ,8,0
1000000025,176,6,A,CFDGSYK,9,0
1000000026,176,6,B,CFDGSYL,9,0
1000000027,176,6,C,CFDGSYM,"American chestnut",0
1000000028,176,6,D,CFDGSYN,"American chestnut",0
1000000029,176,6,E,CFDGSYO,"Black cherry",0
1000000030,176,7,A,CFDGSYP,"Hawthorn sp.",0
1000000031,176,7,B,CFDGSYQ,"Hawthorn sp.",0
1000000032,176,7,C,CFDGSYR,"Red maple",0
1000000033,176,7,D,CFDGSYS,"Red maple",0
1000000034,176,7,E,CFDGSYT,"Red oak",0
1000000035,176,8,A,CFDGSYU,"Red oak",0
1000000036,176,8,B,CFDGSYV,Rhododendron,0
1000000037,176,8,C,CFDGSYW,Rhododendron,0
1000000038,176,8,D,CFDGSYX,Serviceberry,0
1000000039,176,8,E,CFDGSYY,Serviceberry,0
1000000040,176,9,A,CFDGSYZ,"Striped maple",0
1000000041,176,9,B,CFDGSZA,"Striped maple",0
1000000042,176,9,C,CFDGSZB,"Witch hazel",0
1000000043,176,9,D,CFDGSZC,"Witch hazel",0
1000000044,176,9,E,CFDGSZD,"Yellow birch",0
1000000045,176,10,A,CFDGSZE,"American chestnut",0
1000000046,176,10,B,CFDGSZF,"American chestnut",0
1000000047,176,10,C,CFDGSZG,"Black locust",0
1000000048,176,10,D,CFDGSZH,"Hawthorn sp.",0
1000000049,176,10,E,CFDGSZI,"Mountain winterberry",0
1000000050,176,11,A,CFDGSZJ,"Red maple",0
1000000051,176,11,B,CFDGSZK,"Red maple",0
1000000052,176,11,C,CFDGSZL,"Red oak",0
1000000053,176,11,D,CFDGSZM,"Red oak",0
1000000054,176,11,E,CFDGSZN,Rhododendron,0
1000000055,176,12,A,CFDGSZO,Rhododendron,0
1000000056,176,12,B,CFDGSZP,Serviceberry,0
1000000057,176,12,C,CFDGSZQ,Serviceberry,0
1000000058,176,12,D,CFDGSZR,"Striped maple",0
1000000059,176,12,E,CFDGSZS,"Striped maple",0
1000000060,176,13,A,CFDGSZT,"White oak",0
1000000061,176,13,B,CFDGSZU,"Witch hazel",0
1000000062,176,13,C,CFDGSZV,"Witch hazel",0
1000000063,176,13,D,CFDGSZW,"Yellow birch",0
1000000064,176,13,E,CFDGSZX,"Yellow birch",0
1000000065,176,14,A,CFDGSZY,8,0
1000000066,176,14,B,CFDGSZZ,8,0
1000000067,176,14,C,CFDGTAA,"American beech",0
1000000068,176,14,D,CFDGTAB,"American chestnut",0
1000000069,176,14,E,CFDGTAC,"American chestnut",0
1000000070,176,15,A,CFDGTAD,"Black locust",0
1000000071,176,15,B,CFDGTAE,"Black locust",0
1000000072,176,15,C,CFDGTAF,"Mountain winterberry",0
1000000073,176,15,D,CFDGTAG,"Mountain winterberry",0
1000000074,176,15,E,CFDGTAH,"Pignut hickory",0
1000000075,176,16,A,CFDGTAI,"Red maple",0
1000000076,176,16,B,CFDGTAJ,"Red maple",0
1000000077,176,16,C,CFDGTAK,"Red oak",0
1000000078,176,16,D,CFDGTAL,"Red oak",0
1000000079,176,16,E,CFDGTAM,Rhododendron,0
1000000080,176,17,A,CFDGTAN,Rhododendron,0
1000000081,176,17,B,CFDGTAO,Serviceberry,0
1000000082,176,17,C,CFDGTAP,Serviceberry,0
1000000083,176,17,D,CFDGTAQ,"Striped maple",0
1000000084,176,17,E,CFDGTAR,"Striped maple",0
1000000085,176,18,A,CFDGTAS,"White ash",0
1000000086,176,18,B,CFDGTAT,"Yellow birch",0
1000000087,176,18,C,CFDGTAU,"Yellow birch",0
1000000088,176,18,D,CFDGTAV,8,0
1000000089,176,18,E,CFDGTAW,8,0
1000000090,176,19,A,CFDGTAX,9,0
1000000091,176,19,B,CFDGTAY,9,0
1000000092,176,19,C,CFDGTAZ,"American chestnut",0
1000000093,176,19,D,CFDGTBA,"American chestnut",0
1000000094,176,19,E,CFDGTBB,"Red maple",0
1000000095,176,20,A,CFDGTBC,"Red maple",0
1000000096,176,20,B,CFDGTBD,"Red oak",0
1000000097,176,20,C,CFDGTBE,"Red oak",0
1000000098,176,20,D,CFDGTBF,"Striped maple",0
1000000099,176,20,E,CFDGTBG,"Striped maple",0
1000000100,176,21,A,CFDGTBH,"American chestnut",0
1000000101,176,21,B,CFDGTBI,"American chestnut",0
1000000102,176,21,C,CFDGTBJ,"Red maple",0
1000000103,176,21,D,CFDGTBK,"Red maple",0
1000000104,176,21,E,CFDGTBL,"Red oak",0
1000000105,176,22,A,CFDGTBM,"Red oak",0
1000000106,176,22,B,CFDGTBN,"Striped maple",0
1000000107,176,22,C,CFDGTBO,"Striped maple",0
1000000108,176,22,D,CFDGTBP,8,0
1000000109,176,22,E,CFDGTBQ,8,0
1000000110,176,23,A,CFDGTBR,"American chestnut",0
1000000111,176,23,B,CFDGTBS,"American chestnut",0
1000000112,176,23,C,CFDGTBT,"Mountain winterberry",0
1000000113,176,23,D,CFDGTBU,"Mountain winterberry",0
1000000114,176,23,E,CFDGTBV,"Red maple",0
1000000115,176,24,A,CFDGTBW,"Red maple",0
1000000116,176,24,B,CFDGTBX,"Red oak",0
1000000117,176,24,C,CFDGTBY,"Red oak",0
1000000118,176,24,D,CFDGTBZ,Rhododendron,0
1000000119,176,24,E,CFDGTCA,Rhododendron,0
1000000120,176,25,A,CFDGTCB,Serviceberry,0
1000000121,176,25,B,CFDGTCC,Serviceberry,0
1000000122,176,25,C,CFDGTCD,"Striped maple",0
1000000123,176,25,D,CFDGTCE,"Striped maple",0
1000000124,176,25,E,CFDGTCF,"Yellow birch",0
1000000125,176,26,A,CFDGTCG,"Yellow birch",0
1000000126,176,26,B,CFDGTCH,"Red maple",0
1000000127,176,26,C,CFDGTCI,"Red maple",0
1000000128,176,26,D,CFDGTCJ,"Red oak",0
1000000129,176,26,E,CFDGTCK,"Red oak",0
1000000130,176,27,A,CFDGTCL,"Red maple",0
1000000131,176,27,B,CFDGTCM,"Red maple",0
1000000132,176,27,C,CFDGTCN,"Red oak",0
1000000133,176,27,D,CFDGTCO,"Red oak",0
1000000134,176,27,E,CFDGTCP,"Striped maple",0
1000000135,176,28,A,CFDGTCQ,"American beech",0
1000000136,176,28,B,CFDGTCR,"American chestnut",0
1000000137,176,28,C,CFDGTCS,"American chestnut",0
1000000138,176,28,D,CFDGTCT,"Black birch",0
1000000139,176,28,E,CFDGTCU,"Black cherry",0
1000000140,176,29,A,CFDGTCV,"Black cherry",0
1000000141,176,29,B,CFDGTCW,"Black locust",0
1000000142,176,29,C,CFDGTCX,"Mountain winterberry",0
1000000143,176,29,D,CFDGTCY,"Mountain winterberry",0
1000000144,176,29,E,CFDGTCZ,"Red maple",0
1000000145,176,30,A,CFDGTDA,"Red maple",0
1000000146,176,30,B,CFDGTDB,"Red oak",0
1000000147,176,30,C,CFDGTDC,"Red oak",0
1000000148,176,30,D,CFDGTDD,Rhododendron,0
1000000149,176,30,E,CFDGTDE,Rhododendron,0
1000000150,176,31,A,CFDGTDF,Serviceberry,0
1000000151,176,31,B,CFDGTDG,Serviceberry,0
1000000152,176,31,C,CFDGTDH,"Striped maple",0
1000000153,176,31,D,CFDGTDI,"Striped maple",0
1000000154,176,31,E,CFDGTDJ,"White ash",0
1000000155,176,32,A,CFDGTDK,"White ash",0
1000000156,176,32,B,CFDGTDL,"Witch hazel",0
1000000157,176,32,C,CFDGTDM,"Witch hazel",0
1000000158,176,32,D,CFDGTDN,"Yellow birch",0
1000000159,176,32,E,CFDGTDO,"Yellow birch",0
1000000160,176,33,A,CFDGTDP,8,0
1000000161,176,33,B,CFDGTDQ,8,0
1000000162,176,33,C,CFDGTDR,"American chestnut",0
1000000163,176,33,D,CFDGTDS,"American chestnut",0
1000000164,176,33,E,CFDGTDT,"Red maple",0
1000000165,176,34,A,CFDGTDU,"Red maple",0
1000000166,176,34,B,CFDGTDV,"Red oak",0
1000000167,176,34,C,CFDGTDW,Rhododendron,0
1000000168,176,34,D,CFDGTDX,Rhododendron,0
1000000169,176,34,E,CFDGTDY,"Striped maple",0
1000000170,176,35,A,CFDGTDZ,"Striped maple",0
1000000171,176,35,B,CFDGTEA,"Yellow birch",0
1000000172,176,35,C,CFDGTEB,"American chestnut",0
1000000173,176,35,D,CFDGTEC,"American chestnut",0
1000000174,176,35,E,CFDGTED,"Black birch",0
1000000175,176,36,A,CFDGTEE,"Mountain winterberry",0
1000000176,176,36,B,CFDGTEF,"Red maple",0
1000000177,176,36,C,CFDGTEG,"Red maple",0
1000000178,176,36,D,CFDGTEH,"Red oak",0
1000000179,176,36,E,CFDGTEI,"Red oak",0
1000000180,176,37,A,CFDGTEJ,Rhododendron,0
1000000181,176,37,B,CFDGTEK,Rhododendron,0
1000000182,176,37,C,CFDGTEL,Serviceberry,0
1000000183,176,37,D,CFDGTEM,Serviceberry,0
1000000184,176,37,E,CFDGTEN,"Striped maple",0
1000000185,176,38,A,CFDGTEO,"Striped maple",0
1000000186,176,38,B,CFDGTEP,"Witch hazel",0
1000000187,176,38,C,CFDGTEQ,"Witch hazel",0
1000000188,176,38,D,CFDGTER,8,0
1000000189,176,38,E,CFDGTES,8,0
1000000190,176,39,A,CFDGTET,9,0
1000000191,176,39,B,CFDGTEU,9,0
1000000192,176,39,C,CFDGTEV,"American beech",0
1000000193,176,39,D,CFDGTEW,"American chestnut",0
1000000194,176,39,E,CFDGTEX,"American chestnut",0
1000000195,176,40,A,CFDGTEY,"Black cherry",0
1000000196,176,40,B,CFDGTEZ,"Black cherry",0
1000000197,176,40,C,CFDGTFA,"Mountain winterberry",0
1000000198,176,40,D,CFDGTFB,"Mountain winterberry",0
1000000199,176,40,E,CFDGTFC,"Pignut hickory",0
1000000200,176,41,A,CFDGTFD,"Red maple",0
1000000201,176,41,B,CFDGTFE,"Red maple",0
1000000202,176,41,C,CFDGTFF,"Red oak",0
1000000203,176,41,D,CFDGTFG,"Red oak",0
1000000204,176,41,E,CFDGTFH,Rhododendron,0
1000000205,176,42,A,CFDGTFI,Rhododendron,0
1000000206,176,42,B,CFDGTFJ,Serviceberry,0
1000000207,176,42,C,CFDGTFK,Serviceberry,0
1000000208,176,42,D,CFDGTFL,"Striped maple",0
1000000209,176,42,E,CFDGTFM,"Striped maple",0
1000000210,176,43,A,CFDGTFN,"Tulip poplar",0
1000000211,176,43,B,CFDGTFO,"White ash",0
1000000212,176,43,C,CFDGTFP,"White ash",0
1000000213,176,43,D,CFDGTFQ,"Witch hazel",0
1000000214,176,43,E,CFDGTFR,"Witch hazel",0
1000000215,176,44,A,CFDGTFS,"Yellow birch",0
1000000216,176,44,B,CFDGTFT,"Yellow birch",0
1000000217,176,44,C,CFDGTFU,8,0
1000000218,176,44,D,CFDGTFV,8,0
1000000219,176,44,E,CFDGTFW,9,0
1000000220,176,45,A,CFDGTFX,9,0
1000000221,176,45,B,CFDGTFY,"American chestnut",0
